country,lat,lon,canton_short,canton
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,46.8772308,7.0317451,VD,Waadt
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,46.8772308,7.0317451,VD,Waadt
CHE,47.226461,7.617278,SO,Solothurn
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,46.8772308,7.0317451,VD,Waadt
CHE,47.5807414,7.59638133,BS,Basel-Stadt
CHE,47.4193147,8.5568084,ZH,Zürich
CHE,46.067064,7.776328,VS,Wallis
CHE,46.8772308,7.0317451,VD,Waadt
CHE,47.183647,8.11087,LU,Luzern
CHE,47.44527014,8.35641796,AG,Aargau
CHE,47.33317452,7.82129876,SO,Solothurn
CHE,47.226461,7.617278,SO,Solothurn
CHE,46.526916,6.5272198,VD,Waadt
CHE,47.33317452,7.82129876,SO,Solothurn
CHE,47.226461,7.617278,SO,Solothurn
CHE,47.44527014,8.35641796,AG,Aargau
CHE,46.69124854,6.91494417,FR,Fribourg
CHE,47.496625,8.7159669,ZH,Zürich
CHE,46.69124854,6.91494417,FR,Fribourg
CHE,47.496625,8.7159669,ZH,Zürich
CHE,47.415278,8.563333,ZH,Zürich
CHE,47.415278,8.563333,ZH,Zürich
CHE,47.247203,7.961748,LU,Luzern
CHE,47.3625,8.560278,ZH,Zürich
CHE,47.247203,7.961748,LU,Luzern
CHE,47.448759,8.565889,ZH,Zürich
CHE,47.338611,8.538889,ZH,Zürich
CHE,47.3625,8.560278,ZH,Zürich
CHE,47.338611,8.538889,ZH,Zürich
CHE,47.338611,8.538889,ZH,Zürich
CHE,47.338611,8.538889,ZH,Zürich
CHE,47.448759,8.565889,ZH,Zürich
CHE,46.21727814,6.06594576,GE,Genf
CHE,46.21727814,6.06594576,GE,Genf
CHE,46.66836513,6.80044838,VD,Waadt
CHE,47.4140895,8.39905849,ZH,Zürich
CHE,47.4140895,8.39905849,ZH,Zürich
CHE,47.225409,8.81996,SG,St. Gallen
CHE,47.30432,8.824393,ZH,Zürich
CHE,47.36026881,7.38244261,JU,Jura
CHE,47.30432,8.824393,ZH,Zürich
CHE,46.66836513,6.80044838,VD,Waadt
CHE,46.95130272,7.39492291,BE,Bern
CHE,47.225409,8.81996,SG,St. Gallen
CHE,47.36026881,7.38244261,JU,Jura
CHE,47.36026881,7.38244261,JU,Jura
CHE,47.36026881,7.38244261,JU,Jura
CHE,47.1845536,8.5218977,ZG,Zug
CHE,47.1845536,8.5218977,ZG,Zug
CHE,46.95130272,7.39492291,BE,Bern
CHE,47.33325678,7.82149926,SO,Solothurn
CHE,47.33325678,7.82149926,SO,Solothurn
CHE,47.33325678,7.82149926,SO,Solothurn
CHE,47.1845536,8.5218977,ZG,Zug
CHE,47.63420251,8.79561099,ZH,Zürich
CHE,46.387905,6.219887,VD,Waadt
CHE,47.33325678,7.82149926,SO,Solothurn
CHE,46.387915,6.219856,VD,Waadt
CHE,47.448761,8.4628546,ZH,Zürich
CHE,47.404722,8.594167,ZH,Zürich
CHE,47.10066871,8.2011166,LU,Luzern
CHE,47.404722,8.594167,ZH,Zürich
CHE,47.564089,7.5977353,BS,Basel-Stadt
CHE,47.448819,8.565926,ZH,Zürich
CHE,47.448819,8.565926,ZH,Zürich
CHE,47.63420251,8.79561099,ZH,Zürich
CHE,46.387915,6.219856,VD,Waadt
CHE,46.387915,6.219856,VD,Waadt
CHE,46.387905,6.219887,VD,Waadt
CHE,47.10070523,8.20102875,LU,Luzern
CHE,47.404722,8.594167,ZH,Zürich
CHE,47.566742,7.5760034,BS,Basel-Stadt
CHE,47.448761,8.4628546,ZH,Zürich
CHE,47.404722,8.594167,ZH,Zürich
CHE,47.404722,8.594167,ZH,Zürich
CHE,47.532709,7.5953659,BS,Basel-Stadt
CHE,47.566742,7.5760034,BS,Basel-Stadt
CHE,47.532709,7.5953659,BS,Basel-Stadt
CHE,47.564089,7.5977353,BS,Basel-Stadt
CHE,47.393541,8.656194,ZH,Zürich
CHE,47.557754,7.5685966,BS,Basel-Stadt
CHE,47.567163,7.5595107,BS,Basel-Stadt
CHE,47.557754,7.5685966,BS,Basel-Stadt
CHE,47.398594,8.46097,ZH,Zürich
CHE,47.398594,8.46097,ZH,Zürich
CHE,47.393541,8.656194,ZH,Zürich
CHE,47.577431,7.5894129,BS,Basel-Stadt
CHE,47.445228,8.3564242,AG,Aargau
CHE,47.567163,7.5595107,BS,Basel-Stadt
CHE,46.900233,8.248034,OW,Obwalden
CHE,47.576801,7.6422329,BS,Basel-Stadt
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.50504514,8.54048087,ZH,Zürich
CHE,47.577431,7.5894129,BS,Basel-Stadt
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.13108074,7.99894788,LU,Luzern
CHE,47.558783,7.5678802,BS,Basel-Stadt
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.576801,7.6422329,BS,Basel-Stadt
CHE,46.900233,8.248034,OW,Obwalden
CHE,47.246099,8.646095,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.08002248,8.29908996,LU,Luzern
CHE,47.08002248,8.29908996,LU,Luzern
CHE,47.13102919,7.99893045,LU,Luzern
CHE,47.50504514,8.54048087,ZH,Zürich
CHE,47.541764,7.5880928,BS,Basel-Stadt
CHE,47.539736,7.5878012,BS,Basel-Stadt
CHE,47.541764,7.5880928,BS,Basel-Stadt
CHE,47.246099,8.646095,ZH,Zürich
CHE,47.550203,7.5731475,BS,Basel-Stadt
CHE,47.559685,7.5823222,BS,Basel-Stadt
CHE,47.558783,7.5678802,BS,Basel-Stadt
CHE,47.559685,7.5823222,BS,Basel-Stadt
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.544128,7.5950751,BS,Basel-Stadt
CHE,47.570218,7.5923061,BS,Basel-Stadt
CHE,47.448784,8.565785,ZH,Zürich
CHE,47.14499132,8.43951491,ZG,Zug
CHE,47.545461,7.5612217,BS,Basel-Stadt
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.545461,7.5612217,BS,Basel-Stadt
CHE,47.27483514,8.82876999,ZH,Zürich
CHE,47.50504514,8.54048087,ZH,Zürich
CHE,47.41162141,8.61805568,ZH,Zürich
CHE,46.789964,6.6229948,VD,Waadt
CHE,47.41162141,8.61805568,ZH,Zürich
CHE,47.550203,7.5731475,BS,Basel-Stadt
CHE,47.448784,8.565785,ZH,Zürich
CHE,47.570218,7.5923061,BS,Basel-Stadt
CHE,47.539736,7.5878012,BS,Basel-Stadt
CHE,46.789964,6.6229948,VD,Waadt
CHE,47.563517,7.5656292,BS,Basel-Stadt
CHE,47.544128,7.5950751,BS,Basel-Stadt
CHE,47.448784,8.565785,ZH,Zürich
CHE,47.563517,7.5656292,BS,Basel-Stadt
CHE,46.964685,7.470182,BE,Bern
CHE,46.28043935,7.51029162,VS,Wallis
CHE,46.28043935,7.51029162,VS,Wallis
CHE,46.964685,7.470182,BE,Bern
CHE,46.28043935,7.51029162,VS,Wallis
CHE,46.28043935,7.51029162,VS,Wallis
CHE,47.30204945,8.76263186,ZH,Zürich
CHE,47.32045,8.053402,AG,Aargau
CHE,47.33611731,8.02612936,AG,Aargau
CHE,47.30204945,8.76263186,ZH,Zürich
CHE,46.746864,7.596014,BE,Bern
CHE,47.33611731,8.02612936,AG,Aargau
CHE,47.69661627,8.5706945,SH,Schaffhausen
CHE,47.38194093,8.05926172,AG,Aargau
CHE,47.22353903,7.09911402,BE,Bern
CHE,47.244114,8.040485,AG,Aargau
CHE,47.392239,8.050313,AG,Aargau
CHE,47.271433,8.063904,AG,Aargau
CHE,47.321267,8.037676,AG,Aargau
CHE,47.244114,8.040485,AG,Aargau
CHE,46.746864,7.596014,BE,Bern
CHE,46.746864,7.596014,BE,Bern
CHE,47.39254,8.046654,AG,Aargau
CHE,47.22353903,7.09911402,BE,Bern
CHE,47.394989,8.043476,AG,Aargau
CHE,47.392239,8.050313,AG,Aargau
CHE,47.393822,8.047631,AG,Aargau
CHE,47.39254,8.046654,AG,Aargau
CHE,47.44884,8.565811,ZH,Zürich
CHE,47.393822,8.047631,AG,Aargau
CHE,47.39254,8.046654,AG,Aargau
CHE,47.31402629,8.0529435,AG,Aargau
CHE,47.349918,8.051377,AG,Aargau
CHE,47.39254,8.046654,AG,Aargau
CHE,47.349918,8.051377,AG,Aargau
CHE,47.3965067,8.00798735,SO,Solothurn
CHE,47.31402629,8.0529435,AG,Aargau
CHE,47.69661627,8.5706945,SH,Schaffhausen
CHE,47.36966,8.0432,AG,Aargau
CHE,47.452631,8.650909,ZH,Zürich
CHE,47.36966,8.0432,AG,Aargau
CHE,46.746864,7.596014,BE,Bern
CHE,47.4412494,8.45791953,ZH,Zürich
CHE,47.3965067,8.00798735,SO,Solothurn
CHE,47.35833265,8.36510738,AG,Aargau
CHE,47.366617,8.042915,AG,Aargau
CHE,47.38194093,8.05926172,AG,Aargau
CHE,47.396222,8.057847,AG,Aargau
CHE,47.244114,8.040485,AG,Aargau
CHE,47.38194093,8.05926172,AG,Aargau
CHE,47.380019,8.054698,AG,Aargau
CHE,47.38842248,8.0397318,AG,Aargau
CHE,47.366617,8.042915,AG,Aargau
CHE,47.38194093,8.05926172,AG,Aargau
CHE,47.38842248,8.0397318,AG,Aargau
CHE,47.4412494,8.45791953,ZH,Zürich
CHE,47.44884,8.565811,ZH,Zürich
CHE,47.452631,8.650909,ZH,Zürich
CHE,47.349918,8.051377,AG,Aargau
CHE,47.3887847,8.04272822,AG,Aargau
CHE,47.3887847,8.04272822,AG,Aargau
CHE,47.244114,8.040485,AG,Aargau
CHE,47.36966,8.0432,AG,Aargau
CHE,47.36966,8.0432,AG,Aargau
CHE,47.271433,8.063904,AG,Aargau
CHE,47.380019,8.054698,AG,Aargau
CHE,47.394989,8.043476,AG,Aargau
CHE,47.452631,8.650909,ZH,Zürich
CHE,46.05273213,7.08352301,VS,Wallis
CHE,47.349918,8.051377,AG,Aargau
CHE,47.405198,8.008649,AG,Aargau
CHE,47.396222,8.057847,AG,Aargau
CHE,47.405198,8.008649,AG,Aargau
CHE,47.39290336,8.06482538,AG,Aargau
CHE,47.39290336,8.06482538,AG,Aargau
CHE,47.39290336,8.06482538,AG,Aargau
CHE,47.39290336,8.06482538,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,47.392733,8.066258,AG,Aargau
CHE,46.44209,7.45674001,BE,Bern
CHE,47.392733,8.066258,AG,Aargau
CHE,46.44209,7.45674001,BE,Bern
CHE,47.389352,8.073515,AG,Aargau
CHE,47.389352,8.073515,AG,Aargau
CHE,47.387807,8.075279,AG,Aargau
CHE,47.387807,8.075279,AG,Aargau
CHE,47.3911529,8.0496782,AG,Aargau
CHE,47.26417393,8.01089843,AG,Aargau
CHE,47.388118,8.752624,ZH,Zürich
CHE,47.3911529,8.0496782,AG,Aargau
CHE,47.0785322,7.3042671,BE,Bern
CHE,47.408705,8.59143836,ZH,Zürich
CHE,47.0785322,7.3042671,BE,Bern
CHE,47.3911529,8.0496782,AG,Aargau
CHE,47.26417393,8.01089843,AG,Aargau
CHE,47.388118,8.752624,ZH,Zürich
CHE,47.3911529,8.0496782,AG,Aargau
CHE,47.3911529,8.0496782,AG,Aargau
CHE,47.0785322,7.3042671,BE,Bern
CHE,47.530693,8.852687,ZH,Zürich
CHE,47.0785322,7.3042671,BE,Bern
CHE,47.530693,8.852687,ZH,Zürich
CHE,47.530693,8.852687,ZH,Zürich
CHE,46.97099916,7.35693352,BE,Bern
CHE,47.274902,8.8251047,ZH,Zürich
CHE,47.373004,8.5307315,ZH,Zürich
CHE,47.274902,8.8251047,ZH,Zürich
CHE,46.527097,6.603096,VD,Waadt
CHE,47.274881,8.8250101,ZH,Zürich
CHE,47.274881,8.8250101,ZH,Zürich
CHE,46.527097,6.603096,VD,Waadt
CHE,47.03456,8.242149,LU,Luzern
CHE,47.03456,8.242149,LU,Luzern
CHE,47.373004,8.5307315,ZH,Zürich
CHE,47.434546,7.5214198,BL,Basel-Landschaft
CHE,47.274902,8.8251047,ZH,Zürich
CHE,46.527097,6.603096,VD,Waadt
CHE,46.527097,6.603096,VD,Waadt
CHE,47.270667,8.208422,AG,Aargau
CHE,47.03456,8.242149,LU,Luzern
CHE,47.18571818,8.45789809,ZG,Zug
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.274881,8.8250101,ZH,Zürich
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.270667,8.208422,AG,Aargau
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.18571818,8.45789809,ZG,Zug
CHE,47.03456,8.242149,LU,Luzern
CHE,47.434546,7.5214198,BL,Basel-Landschaft
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.4759363,8.3064669,AG,Aargau
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.39244438,8.06474561,AG,Aargau
CHE,47.49501305,8.71295678,ZH,Zürich
CHE,47.01342518,6.98464335,NE,Neuenburg
CHE,46.902184,7.3558745,BE,Bern
CHE,47.01342518,6.98464335,NE,Neuenburg
CHE,47.70123932,8.64904427,SH,Schaffhausen
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.01342518,6.98464335,NE,Neuenburg
CHE,47.39244438,8.06474561,AG,Aargau
CHE,47.194414,7.6965367,BE,Bern
CHE,47.52850526,8.5321581,ZH,Zürich
CHE,46.6437884,6.63633047,VD,Waadt
CHE,47.39244438,8.06474561,AG,Aargau
CHE,47.52850526,8.5321581,ZH,Zürich
CHE,47.5048507,8.59761516,ZH,Zürich
CHE,47.39845722,8.494207,ZH,Zürich
CHE,47.39244438,8.06474561,AG,Aargau
CHE,47.364818,8.5569977,ZH,Zürich
CHE,47.756321,8.496626,SH,Schaffhausen
CHE,47.237554,8.194744,AG,Aargau
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.392475,8.176,AG,Aargau
CHE,46.773011,7.630969,BE,Bern
CHE,47.237554,8.194744,AG,Aargau
CHE,46.902184,7.3558745,BE,Bern
CHE,47.364818,8.5569977,ZH,Zürich
CHE,47.41513,8.7206226,ZH,Zürich
CHE,47.70227013,8.64794379,SH,Schaffhausen
CHE,47.56488,7.5645956,BS,Basel-Stadt
CHE,47.70123932,8.64904427,SH,Schaffhausen
CHE,47.70227013,8.64794379,SH,Schaffhausen
CHE,47.756321,8.496626,SH,Schaffhausen
CHE,47.04363,7.50302,BE,Bern
CHE,46.875382,7.557417,BE,Bern
CHE,47.39845722,8.494207,ZH,Zürich
CHE,47.392475,8.176,AG,Aargau
CHE,47.005479,7.68011176,BE,Bern
CHE,47.00549089,7.68007756,BE,Bern
CHE,47.5048507,8.59761516,ZH,Zürich
CHE,47.41513,8.7206226,ZH,Zürich
CHE,47.56465282,7.60171305,BS,Basel-Stadt
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.56488,7.5645956,BS,Basel-Stadt
CHE,47.56465282,7.60171305,BS,Basel-Stadt
CHE,47.217009,7.75324,BE,Bern
CHE,47.37814375,8.51600705,ZH,Zürich
CHE,47.217009,7.75324,BE,Bern
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.55686213,7.54545973,BL,Basel-Landschaft
CHE,47.37814375,8.51600705,ZH,Zürich
CHE,47.04363,7.50302,BE,Bern
CHE,47.26246602,8.17680208,AG,Aargau
CHE,47.41513,8.7206226,ZH,Zürich
CHE,47.04363,7.50302,BE,Bern
CHE,46.773011,7.630969,BE,Bern
CHE,46.875382,7.557417,BE,Bern
CHE,46.915843,7.563368,BE,Bern
CHE,47.38213123,8.50498147,ZH,Zürich
CHE,47.38213123,8.50498147,ZH,Zürich
CHE,46.915843,7.563368,BE,Bern
CHE,47.38213123,8.50498147,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.547439,7.647292,BL,Basel-Landschaft
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.511694,7.724283,BL,Basel-Landschaft
CHE,47.511694,7.724283,BL,Basel-Landschaft
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.37902691,8.55006544,ZH,Zürich
CHE,46.915843,7.563368,BE,Bern
CHE,46.952297,7.416661,BE,Bern
CHE,47.49978522,8.69415667,ZH,Zürich
CHE,46.952297,7.416661,BE,Bern
CHE,47.38213123,8.50498147,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.142765,7.285524,BE,Bern
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.40772847,8.05057362,AG,Aargau
CHE,47.37902691,8.55006544,ZH,Zürich
CHE,47.39644639,8.44020274,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,46.345478,7.008281,VD,Waadt
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.49978522,8.69415667,ZH,Zürich
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.391464,7.7186048,BL,Basel-Landschaft
CHE,47.49856437,8.69595635,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.142765,7.285524,BE,Bern
CHE,47.38516258,8.4821285,ZH,Zürich
CHE,46.345478,7.008281,VD,Waadt
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,46.952297,7.416661,BE,Bern
CHE,47.547439,7.647292,BL,Basel-Landschaft
CHE,47.37902691,8.55006544,ZH,Zürich
CHE,47.40772847,8.05057362,AG,Aargau
CHE,47.40772847,8.05057362,AG,Aargau
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.168188,8.2877034,LU,Luzern
CHE,47.38516258,8.4821285,ZH,Zürich
CHE,46.952297,7.416661,BE,Bern
CHE,47.168188,8.2877034,LU,Luzern
CHE,47.38516258,8.4821285,ZH,Zürich
CHE,47.38516258,8.4821285,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.38516258,8.4821285,ZH,Zürich
CHE,47.218256,7.756636,BE,Bern
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.37902691,8.55006544,ZH,Zürich
CHE,47.218256,7.756636,BE,Bern
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.35656,8.52325,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,47.408845,8.594846,ZH,Zürich
CHE,46.952297,7.416661,BE,Bern
CHE,46.952297,7.416661,BE,Bern
CHE,47.39644639,8.44020274,ZH,Zürich
CHE,47.109987,7.8315489,BE,Bern
CHE,47.109987,7.8315489,BE,Bern
CHE,47.41773214,8.04513764,AG,Aargau
CHE,47.41773214,8.04513764,AG,Aargau
CHE,47.42934774,8.68737191,ZH,Zürich
CHE,47.7019722,8.6299061,SH,Schaffhausen
CHE,47.42934774,8.68737191,ZH,Zürich
CHE,47.568854,8.419987,AG,Aargau
CHE,46.59059441,7.65825015,BE,Bern
CHE,47.034177,8.581824,SZ,Schwyz
CHE,46.59059441,7.65825015,BE,Bern
CHE,47.034177,8.581824,SZ,Schwyz
CHE,47.568854,8.419987,AG,Aargau
CHE,47.201585,8.779825,SZ,Schwyz
CHE,46.59059441,7.65825015,BE,Bern
CHE,47.05053548,7.28420455,BE,Bern
CHE,47.201585,8.779825,SZ,Schwyz
CHE,47.05053548,7.28420455,BE,Bern
CHE,47.0505784,7.28420455,BE,Bern
CHE,47.05053548,7.28420455,BE,Bern
CHE,47.05053548,7.28420455,BE,Bern
CHE,47.0505784,7.28420455,BE,Bern
CHE,47.0505784,7.28420455,BE,Bern
CHE,47.0505784,7.28420455,BE,Bern
CHE,47.56654813,8.41859101,AG,Aargau
CHE,47.348991,7.410778,JU,Jura
CHE,47.44294604,8.6284405,ZH,Zürich
CHE,47.348991,7.410778,JU,Jura
CHE,47.41618446,8.56412934,ZH,Zürich
CHE,47.41618446,8.56412934,ZH,Zürich
CHE,47.56654813,8.41859101,AG,Aargau
CHE,47.55304,7.59455,BS,Basel-Stadt
CHE,47.077645,7.5737433,BE,Bern
CHE,47.277067,8.621207,ZH,Zürich
CHE,47.55304,7.59455,BS,Basel-Stadt
CHE,47.54968807,7.77348359,AG,Aargau
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,47.277067,8.621207,ZH,Zürich
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,46.38901707,6.92923633,VD,Waadt
CHE,46.62220703,8.01663129,BE,Bern
CHE,46.38901707,6.92923633,VD,Waadt
CHE,47.54138432,7.61989951,BS,Basel-Stadt
CHE,47.54138432,7.61989951,BS,Basel-Stadt
CHE,47.54138432,7.61989951,BS,Basel-Stadt
CHE,47.04664923,8.37430164,LU,Luzern
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,46.38901707,6.92923633,VD,Waadt
CHE,47.54968807,7.77348359,AG,Aargau
CHE,47.54968807,7.77348359,AG,Aargau
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,47.41299116,8.54778624,ZH,Zürich
CHE,47.41299116,8.54778624,ZH,Zürich
CHE,47.54968807,7.77348359,AG,Aargau
CHE,47.04664923,8.37430164,LU,Luzern
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,47.277067,8.621207,ZH,Zürich
CHE,47.41299116,8.54778624,ZH,Zürich
CHE,47.277067,8.621207,ZH,Zürich
CHE,46.62220703,8.01663129,BE,Bern
CHE,47.55213,7.5967521,BS,Basel-Stadt
CHE,47.54138432,7.61989951,BS,Basel-Stadt
CHE,47.54138432,7.61989951,BS,Basel-Stadt
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.412835,8.081841,AG,Aargau
CHE,47.412835,8.081841,AG,Aargau
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.40177189302496,8.482470648785199,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.40177189302496,8.482470648785199,ZH,Zürich
CHE,47.40177189302496,8.482470648785199,ZH,Zürich
CHE,47.570034,7.6006609,BS,Basel-Stadt
CHE,47.21023905,7.55280303,SO,Solothurn
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.507598,7.555642,BL,Basel-Landschaft
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.40177189302496,8.482470648785199,ZH,Zürich
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.55394,8.89545,TG,Thurgau
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.21023905,7.55280303,SO,Solothurn
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.270007,8.638705,ZH,Zürich
CHE,47.562253,7.5700265,BS,Basel-Stadt
CHE,46.82037627,7.15316608,FR,Fribourg
CHE,47.413002,8.6179696,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.53072708,8.85240388,ZH,Zürich
CHE,46.490684,6.7703978,VD,Waadt
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.21023905,7.55280303,SO,Solothurn
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.507598,7.555642,BL,Basel-Landschaft
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.452085,7.9408441,BL,Basel-Landschaft
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.413002,8.6179696,ZH,Zürich
CHE,47.270007,8.638705,ZH,Zürich
CHE,47.400441561617455,8.483425712632636,ZH,Zürich
CHE,47.55394,8.89545,TG,Thurgau
CHE,47.570034,7.6006609,BS,Basel-Stadt
CHE,47.07266662,7.59058466,BE,Bern
CHE,47.562253,7.5700265,BS,Basel-Stadt
CHE,47.21023905,7.55280303,SO,Solothurn
CHE,46.82037627,7.15316608,FR,Fribourg
CHE,47.43225989,8.46826343,ZH,Zürich
CHE,46.9564807,7.48389511,BE,Bern
CHE,47.07266662,7.59058466,BE,Bern
CHE,47.557168,7.7990085,AG,Aargau
CHE,47.07266662,7.59058466,BE,Bern
CHE,47.07266662,7.59058466,BE,Bern
CHE,47.53072708,8.85240388,ZH,Zürich
CHE,47.073286,7.589852,BE,Bern
CHE,47.53072708,8.85240388,ZH,Zürich
CHE,47.073286,7.589852,BE,Bern
CHE,47.073286,7.589852,BE,Bern
CHE,47.073286,7.589852,BE,Bern
CHE,47.073286,7.589852,BE,Bern
CHE,47.1448457,8.43544438,ZG,Zug
CHE,47.073286,7.589852,BE,Bern
CHE,47.1448457,8.43544438,ZG,Zug
CHE,47.1448457,8.43544438,ZG,Zug
CHE,47.073286,7.589852,BE,Bern
CHE,47.073286,7.589852,BE,Bern
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.746847,8.484175,SH,Schaffhausen
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.1448457,8.43544438,ZG,Zug
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.563741,7.5932122,BS,Basel-Stadt
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,47.33636114,7.82955931,SO,Solothurn
CHE,46.521013,8.635642,TI,Tessin
CHE,46.14995916,8.89069938,TI,Tessin
CHE,47.36629111622202,8.497399847794059,ZH,Zürich
CHE,46.515694,8.668028,TI,Tessin
